complaint_id,created_at,channel,citizen_comment,complaint_category,department,district,village,sentiment,urgency_level,priority_score,status,response_time_hours,resolution_time_days,sla_met,engagement_score,year,month,month_name,quarter,day_of_week,is_resolved,sla_met_flag,is_critical,priority_bucket
CMP-02613,2024-01-09 20:39:23,TikTok,Pedagang kaki lima di Dadaprejo mengganggu ketertiban.,Public Safety,Satpol PP,Bumiaji,Dadaprejo,Neutral,Critical,96,Open,3.36,,No,3366,2024,1,January,1,Tuesday,0,0,1,Critical
CMP-04178,2024-01-09 21:11:14,Call Center,Pelayanan administrasi di Songgokerto terlalu lama.,Administrative Services,Dinas Kependudukan,Batu,Songgokerto,Negative,Medium,45,Open,14.33,,Yes,4669,2024,1,January,1,Tuesday,0,1,0,Medium
CMP-02972,2024-01-09 21:46:53,Call Center,Tempat pembuangan di Dadaprejo sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Dadaprejo,Neutral,High,87,Resolved,22.99,6.08,No,3005,2024,1,January,1,Tuesday,1,0,0,High
CMP-06837,2024-01-09 23:43:12,LAPOR!,WiFi publik di Ngaglik sangat lambat.,Public WiFi,DISKOMINFO,Bumiaji,Ngaglik,Neutral,Medium,55,Resolved,42.13,4.62,No,3311,2024,1,January,1,Tuesday,1,0,0,Medium
CMP-02814,2024-01-10 04:21:10,Instagram,Akses WiFi publik di Ngaglik tidak dapat digunakan.,Public WiFi,DISKOMINFO,Batu,Ngaglik,Negative,Medium,61,Resolved,33.07,7.63,No,1448,2024,1,January,1,Wednesday,1,0,0,Medium
CMP-06318,2024-01-10 04:39:53,Call Center,Distribusi air di Punten sering terhenti.,Clean Water,PDAM,Bumiaji,Punten,Neutral,Medium,58,In Progress,10.54,,Yes,4947,2024,1,January,1,Wednesday,0,1,0,Medium
CMP-02743,2024-01-10 04:53:23,WhatsApp,Pelayanan administrasi di Mojorejo terlalu lama.,Administrative Services,Dinas Kependudukan,Junrejo,Mojorejo,Neutral,Medium,60,Resolved,25.24,2.83,No,2998,2024,1,January,1,Wednesday,1,0,0,Medium
CMP-03211,2024-01-10 07:27:08,Call Center,Lampu jalan di Songgokerto mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Bumiaji,Songgokerto,Negative,Medium,63,Resolved,20.14,2.38,Yes,3879,2024,1,January,1,Wednesday,1,1,0,Medium
CMP-06962,2024-01-10 07:44:31,Call Center,Jaringan internet gratis di Gunungsari sering putus.,Public WiFi,DISKOMINFO,Junrejo,Gunungsari,Negative,High,73,In Progress,15.75,,No,2289,2024,1,January,1,Wednesday,0,0,0,High
CMP-07100,2024-01-10 10:56:45,TikTok,Distribusi air di Gunungsari sering terhenti.,Clean Water,PDAM,Bumiaji,Gunungsari,Negative,Medium,45,In Progress,33.9,,No,2234,2024,1,January,1,Wednesday,0,0,0,Medium
CMP-05364,2024-01-10 11:36:53,Call Center,Air PDAM di Sisir keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Sisir,Neutral,Critical,93,Open,5.05,,No,3930,2024,1,January,1,Wednesday,0,0,1,Critical
CMP-08996,2024-01-10 12:28:20,TikTok,Tekanan air di Gunungsari sangat kecil.,Clean Water,PDAM,Junrejo,Gunungsari,Negative,Low,10,Resolved,40.71,12.85,Yes,2581,2024,1,January,1,Wednesday,1,1,0,Low
CMP-01208,2024-01-10 15:29:41,Instagram,Trotoar di Temas dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Batu,Temas,Neutral,Medium,57,Resolved,15.69,3.49,Yes,4258,2024,1,January,1,Wednesday,1,1,0,Medium
CMP-05113,2024-01-10 17:55:56,WhatsApp,Banyak kendaraan parkir sembarangan di Mojorejo.,Illegal Parking,Dinas Perhubungan,Bumiaji,Mojorejo,Negative,Medium,68,In Progress,21.11,,Yes,2415,2024,1,January,1,Wednesday,0,1,0,Medium
CMP-03447,2024-01-10 18:26:58,Call Center,Pedagang kaki lima di Dadaprejo mengganggu ketertiban.,Public Safety,Satpol PP,Bumiaji,Dadaprejo,Neutral,High,82,Resolved,9.7,2.94,No,1463,2024,1,January,1,Wednesday,1,0,0,High
CMP-04935,2024-01-10 19:19:17,Call Center,Fasilitas wisata di Punten perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Junrejo,Punten,Neutral,Critical,98,Open,5.99,,No,1358,2024,1,January,1,Wednesday,0,0,1,Critical
CMP-08093,2024-01-10 20:19:25,Instagram,Parkir liar di Beji mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Bumiaji,Beji,Negative,Medium,40,Resolved,37.79,7.02,No,1447,2024,1,January,1,Wednesday,1,0,0,Medium
CMP-05969,2024-01-10 20:44:57,TikTok,Akses WiFi publik di Gunungsari tidak dapat digunakan.,Public WiFi,DISKOMINFO,Junrejo,Gunungsari,Negative,Low,12,In Progress,61.43,,Yes,3639,2024,1,January,1,Wednesday,0,1,0,Low
CMP-00599,2024-01-11 00:25:47,WhatsApp,Jaringan internet gratis di Punten sering putus.,Public WiFi,DISKOMINFO,Junrejo,Punten,Negative,Critical,92,Open,1.35,,Yes,1821,2024,1,January,1,Thursday,0,1,1,Critical
CMP-06190,2024-01-11 01:37:09,TikTok,Lampu jalan di Ngaglik mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Bumiaji,Ngaglik,Neutral,Critical,97,Resolved,2.55,3.33,No,2248,2024,1,January,1,Thursday,1,0,1,Critical
CMP-04801,2024-01-11 02:41:28,TikTok,Parkir liar di Tulungrejo mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Batu,Tulungrejo,Neutral,High,86,Resolved,8.41,5.23,No,4126,2024,1,January,1,Thursday,1,0,0,High
CMP-06625,2024-01-11 03:53:44,Website,Bau sampah sangat mengganggu warga di Songgokerto.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Songgokerto,Neutral,Low,13,Resolved,102.02,6.27,No,1905,2024,1,January,1,Thursday,1,0,0,Low
CMP-09460,2024-01-11 06:45:02,WhatsApp,Drainase di Songgokerto tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Junrejo,Songgokerto,Negative,High,81,Resolved,2.57,3.18,Yes,264,2024,1,January,1,Thursday,1,1,0,High
CMP-02193,2024-01-11 07:21:54,TikTok,Parkir liar di kawasan Sisir menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Bumiaji,Sisir,Neutral,Medium,68,In Progress,20.92,,Yes,2797,2024,1,January,1,Thursday,0,1,0,Medium
CMP-04096,2024-01-11 08:39:47,WhatsApp,Tekanan air di Beji sangat kecil.,Clean Water,PDAM,Junrejo,Beji,Neutral,Medium,53,Resolved,35.43,6.25,No,591,2024,1,January,1,Thursday,1,0,0,Medium
CMP-06666,2024-01-11 10:10:50,Website,Pelayanan wisata di Dadaprejo belum optimal.,Tourism Services,Dinas Pariwisata,Junrejo,Dadaprejo,Negative,Low,38,Open,33.56,,Yes,3150,2024,1,January,1,Thursday,0,1,0,Low
CMP-03900,2024-01-11 10:53:19,Call Center,Lampu jalan rusak di kawasan Songgokerto.,Street Lighting,Dinas Perhubungan,Bumiaji,Songgokerto,Negative,Low,26,Resolved,32.43,3.27,Yes,768,2024,1,January,1,Thursday,1,1,0,Low
CMP-09280,2024-01-11 11:16:14,Instagram,Lampu jalan di Mojorejo mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Batu,Mojorejo,Negative,Medium,51,Resolved,35.35,4.86,No,1711,2024,1,January,1,Thursday,1,0,0,Medium
CMP-04955,2024-01-11 15:12:32,Instagram,Penerangan jalan di Temas sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Temas,Neutral,High,81,In Progress,20.34,,No,4656,2024,1,January,1,Thursday,0,0,0,High
CMP-03016,2024-01-11 16:52:45,Instagram,Banyak kendaraan parkir sembarangan di Sisir.,Illegal Parking,Dinas Perhubungan,Bumiaji,Sisir,Negative,High,86,Open,10.72,,No,3805,2024,1,January,1,Thursday,0,0,0,High
CMP-04086,2024-01-11 17:08:33,Website,Trotoar di Mojorejo dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Junrejo,Mojorejo,Negative,Low,13,In Progress,88.12,,No,3892,2024,1,January,1,Thursday,0,0,0,Low
CMP-07304,2024-01-11 18:21:15,Website,Proses pembuatan dokumen di Songgokerto kurang efisien.,Administrative Services,Dinas Kependudukan,Junrejo,Songgokerto,Neutral,High,87,In Progress,23.42,,No,4949,2024,1,January,1,Thursday,0,0,0,High
CMP-09445,2024-01-11 23:01:15,LAPOR!,Sampah menumpuk di area Beji dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Batu,Beji,Negative,Medium,63,Resolved,47.45,4.29,No,4359,2024,1,January,1,Thursday,1,0,0,Medium
CMP-09983,2024-01-11 23:45:35,Website,Proses pembuatan dokumen di Dadaprejo kurang efisien.,Administrative Services,Dinas Kependudukan,Batu,Dadaprejo,Neutral,High,80,In Progress,10.34,,No,4338,2024,1,January,1,Thursday,0,0,0,High
CMP-00911,2024-01-12 00:27:38,WhatsApp,Informasi destinasi wisata di Ngaglik kurang jelas.,Tourism Services,Dinas Pariwisata,Bumiaji,Ngaglik,Negative,Critical,96,Open,4.47,,No,3700,2024,1,January,1,Friday,0,0,1,Critical
CMP-08461,2024-01-12 02:12:59,WhatsApp,Tekanan air di Ngaglik sangat kecil.,Clean Water,PDAM,Bumiaji,Ngaglik,Neutral,High,81,In Progress,11.98,,No,4717,2024,1,January,1,Friday,0,0,0,High
CMP-09132,2024-01-12 02:25:51,Instagram,Informasi destinasi wisata di Tulungrejo kurang jelas.,Tourism Services,Dinas Pariwisata,Junrejo,Tulungrejo,Negative,Medium,51,Resolved,10.1,7.62,Yes,1104,2024,1,January,1,Friday,1,1,0,Medium
CMP-00553,2024-01-12 03:47:12,WhatsApp,Air PDAM di Temas keruh dan tidak layak digunakan.,Clean Water,PDAM,Junrejo,Temas,Negative,Low,28,Open,102.48,,No,945,2024,1,January,1,Friday,0,0,0,Low
CMP-05016,2024-01-12 07:28:17,WhatsApp,Akses WiFi publik di Mojorejo tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Mojorejo,Negative,Low,16,Resolved,90.73,8.21,No,292,2024,1,January,1,Friday,1,0,0,Low
CMP-01855,2024-01-12 07:35:01,WhatsApp,Jalan di wilayah Gunungsari berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Bumiaji,Gunungsari,Negative,Low,21,Resolved,96.94,7.44,No,4861,2024,1,January,1,Friday,1,0,0,Low
CMP-04444,2024-01-12 19:29:53,LAPOR!,Banyak kendaraan parkir sembarangan di Sisir.,Illegal Parking,Dinas Perhubungan,Batu,Sisir,Negative,High,75,Open,7.46,,Yes,3926,2024,1,January,1,Friday,0,1,0,High
CMP-09936,2024-01-12 19:43:19,TikTok,Parkir liar di kawasan Dadaprejo menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Junrejo,Dadaprejo,Negative,Medium,58,Resolved,9.88,9.61,Yes,4183,2024,1,January,1,Friday,1,1,0,Medium
CMP-00510,2024-01-12 20:24:20,Website,Parkir liar di kawasan Mojorejo menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Junrejo,Mojorejo,Negative,Medium,48,Open,36.17,,No,2330,2024,1,January,1,Friday,0,0,0,Medium
CMP-04448,2024-01-12 23:24:13,TikTok,Tekanan air di Tulungrejo sangat kecil.,Clean Water,PDAM,Junrejo,Tulungrejo,Negative,Medium,62,In Progress,24.12,,No,1793,2024,1,January,1,Friday,0,0,0,Medium
CMP-03162,2024-01-13 03:34:42,Instagram,Trotoar di Beji dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Batu,Beji,Negative,Low,18,Resolved,38.42,13.13,Yes,21,2024,1,January,1,Saturday,1,1,0,Low
CMP-02950,2024-01-13 04:40:21,Call Center,Penerangan jalan di Beji sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Beji,Negative,Low,33,Resolved,57.69,7.3,Yes,3788,2024,1,January,1,Saturday,1,1,0,Low
CMP-07827,2024-01-13 06:39:34,Instagram,Air PDAM di Mojorejo keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Mojorejo,Negative,Medium,63,Resolved,28.62,3.92,No,2869,2024,1,January,1,Saturday,1,0,0,Medium
CMP-09443,2024-01-13 07:18:34,Website,Banjir kecil mengganggu aktivitas warga di Dadaprejo.,Flooding,Dinas PUPR,Junrejo,Dadaprejo,Negative,Medium,43,Resolved,27.43,4.32,No,2169,2024,1,January,1,Saturday,1,0,0,Medium
CMP-00570,2024-01-13 08:57:35,TikTok,Tempat pembuangan di Punten sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Punten,Negative,Medium,58,Open,26.19,,No,1145,2024,1,January,1,Saturday,0,0,0,Medium
CMP-02130,2024-01-13 10:55:19,WhatsApp,Banyak kendaraan parkir sembarangan di Gunungsari.,Illegal Parking,Dinas Perhubungan,Batu,Gunungsari,Negative,Low,21,Resolved,89.37,3.75,No,1897,2024,1,January,1,Saturday,1,0,0,Low
CMP-04358,2024-01-13 10:57:43,LAPOR!,Pedagang kaki lima di Punten mengganggu ketertiban.,Public Safety,Satpol PP,Batu,Punten,Negative,Medium,65,In Progress,41.88,,No,2429,2024,1,January,1,Saturday,0,0,0,Medium
CMP-00774,2024-01-13 10:58:41,TikTok,WiFi publik di Temas sangat lambat.,Public WiFi,DISKOMINFO,Batu,Temas,Negative,Low,38,Open,104.2,,No,1385,2024,1,January,1,Saturday,0,0,0,Low
CMP-05476,2024-01-13 12:12:58,Website,Jalan di wilayah Punten berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Batu,Punten,Neutral,Medium,54,Resolved,39.22,6.94,No,4803,2024,1,January,1,Saturday,1,0,0,Medium
CMP-09264,2024-01-13 15:16:35,TikTok,Jaringan internet gratis di Tulungrejo sering putus.,Public WiFi,DISKOMINFO,Junrejo,Tulungrejo,Negative,Low,34,In Progress,59.34,,Yes,3668,2024,1,January,1,Saturday,0,1,0,Low
CMP-06478,2024-01-13 19:27:06,TikTok,Antrian pelayanan di Ngaglik sangat panjang.,Administrative Services,Dinas Kependudukan,Bumiaji,Ngaglik,Negative,Low,21,Open,68.74,,Yes,2862,2024,1,January,1,Saturday,0,1,0,Low
CMP-06790,2024-01-13 20:25:56,TikTok,Distribusi air di Sisir sering terhenti.,Clean Water,PDAM,Batu,Sisir,Negative,Low,21,In Progress,70.56,,Yes,2107,2024,1,January,1,Saturday,0,1,0,Low
CMP-03161,2024-01-13 20:56:15,TikTok,Lampu jalan rusak di kawasan Punten.,Street Lighting,Dinas Perhubungan,Junrejo,Punten,Negative,Low,35,Open,99.44,,No,562,2024,1,January,1,Saturday,0,0,0,Low
CMP-08510,2024-01-13 21:08:17,TikTok,Banyak lubang di jalan Mojorejo yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Bumiaji,Mojorejo,Negative,Low,23,Resolved,86.85,5.18,No,37,2024,1,January,1,Saturday,1,0,0,Low
CMP-00804,2024-01-13 22:00:40,Call Center,Akses WiFi publik di Temas tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Temas,Negative,Medium,52,Resolved,39.76,4.79,No,3910,2024,1,January,1,Saturday,1,0,0,Medium
CMP-06197,2024-01-13 22:33:35,LAPOR!,Sampah menumpuk di area Punten dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Punten,Neutral,Medium,66,In Progress,21.5,,Yes,3597,2024,1,January,1,Saturday,0,1,0,Medium
CMP-01291,2024-01-14 04:05:12,LAPOR!,Drainase di Gunungsari tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Batu,Gunungsari,Negative,Medium,63,In Progress,9.02,,Yes,3567,2024,1,January,1,Sunday,0,1,0,Medium
CMP-01578,2024-01-14 07:02:41,Website,Akses WiFi publik di Gunungsari tidak dapat digunakan.,Public WiFi,DISKOMINFO,Batu,Gunungsari,Negative,High,70,Resolved,6.72,5.0,Yes,4894,2024,1,January,1,Sunday,1,1,0,High
CMP-06484,2024-01-14 07:23:13,Call Center,Pelayanan administrasi di Punten terlalu lama.,Administrative Services,Dinas Kependudukan,Junrejo,Punten,Negative,High,85,Open,14.11,,No,1816,2024,1,January,1,Sunday,0,0,0,High
CMP-06550,2024-01-14 08:13:15,TikTok,Proses pembuatan dokumen di Ngaglik kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Ngaglik,Negative,Medium,60,Resolved,14.98,6.22,Yes,231,2024,1,January,1,Sunday,1,1,0,Medium
CMP-02973,2024-01-14 09:59:03,TikTok,Trotoar di Songgokerto dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Junrejo,Songgokerto,Negative,Critical,93,Open,1.27,,Yes,1605,2024,1,January,1,Sunday,0,1,1,Critical
CMP-01591,2024-01-14 12:54:41,Website,Akses WiFi publik di Ngaglik tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Ngaglik,Neutral,Medium,54,In Progress,25.18,,No,2088,2024,1,January,1,Sunday,0,0,0,Medium
CMP-02349,2024-01-14 13:34:43,Website,Sampah menumpuk di area Gunungsari dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Gunungsari,Neutral,High,74,Resolved,10.36,5.28,No,1617,2024,1,January,1,Sunday,1,0,0,High
CMP-01106,2024-01-14 14:34:39,TikTok,Banyak lubang di jalan Punten yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Bumiaji,Punten,Negative,High,87,Resolved,7.47,1.5,Yes,784,2024,1,January,1,Sunday,1,1,0,High
CMP-00596,2024-01-14 15:03:50,Instagram,Jalan di wilayah Dadaprejo berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Batu,Dadaprejo,Negative,High,74,In Progress,3.16,,Yes,2968,2024,1,January,1,Sunday,0,1,0,High
CMP-08068,2024-01-14 15:38:47,TikTok,Drainase di Mojorejo tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Bumiaji,Mojorejo,Negative,Medium,66,In Progress,38.49,,No,188,2024,1,January,1,Sunday,0,0,0,Medium
CMP-00617,2024-01-14 17:23:59,LAPOR!,Proses pembuatan dokumen di Songgokerto kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Songgokerto,Negative,Medium,54,Open,15.07,,Yes,2492,2024,1,January,1,Sunday,0,1,0,Medium
CMP-08273,2024-01-14 18:35:20,LAPOR!,Akses WiFi publik di Beji tidak dapat digunakan.,Public WiFi,DISKOMINFO,Batu,Beji,Negative,Medium,69,In Progress,29.61,,No,4081,2024,1,January,1,Sunday,0,0,0,Medium
CMP-09518,2024-01-14 18:59:01,Website,Lampu jalan di Ngaglik mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Bumiaji,Ngaglik,Neutral,Medium,68,In Progress,27.01,,No,4597,2024,1,January,1,Sunday,0,0,0,Medium
CMP-09746,2024-01-14 21:19:45,Call Center,Akses WiFi publik di Gunungsari tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Gunungsari,Negative,Medium,63,Resolved,44.92,7.96,No,3152,2024,1,January,1,Sunday,1,0,0,Medium
CMP-08824,2024-01-14 21:43:39,LAPOR!,Informasi destinasi wisata di Punten kurang jelas.,Tourism Services,Dinas Pariwisata,Junrejo,Punten,Neutral,Critical,100,Open,2.24,,No,1293,2024,1,January,1,Sunday,0,0,1,Critical
CMP-01676,2024-01-15 00:41:47,Call Center,Pelayanan administrasi di Songgokerto terlalu lama.,Administrative Services,Dinas Kependudukan,Batu,Songgokerto,Neutral,High,83,In Progress,3.16,,Yes,1416,2024,1,January,1,Monday,0,1,0,High
CMP-09818,2024-01-15 01:33:04,Instagram,Pelayanan administrasi di Gunungsari terlalu lama.,Administrative Services,Dinas Kependudukan,Batu,Gunungsari,Negative,High,82,In Progress,9.44,,No,1949,2024,1,January,1,Monday,0,0,0,High
CMP-08875,2024-01-15 05:17:32,TikTok,Sampah menumpuk di area Dadaprejo dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Batu,Dadaprejo,Negative,Medium,54,Resolved,29.05,2.83,No,3555,2024,1,January,1,Monday,1,0,0,Medium
CMP-05599,2024-01-15 07:39:38,TikTok,Pelayanan wisata di Dadaprejo belum optimal.,Tourism Services,Dinas Pariwisata,Bumiaji,Dadaprejo,Negative,Medium,49,In Progress,33.54,,No,689,2024,1,January,1,Monday,0,0,0,Medium
CMP-05390,2024-01-15 08:00:24,WhatsApp,Aspal rusak parah di daerah Punten dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Bumiaji,Punten,Negative,High,86,Open,20.75,,No,4667,2024,1,January,1,Monday,0,0,0,High
CMP-04159,2024-01-15 08:02:53,Instagram,Tempat pembuangan di Mojorejo sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Mojorejo,Negative,High,80,Resolved,11.19,3.11,No,1084,2024,1,January,1,Monday,1,0,0,High
CMP-03033,2024-01-15 09:45:46,Instagram,Pedagang kaki lima di Dadaprejo mengganggu ketertiban.,Public Safety,Satpol PP,Junrejo,Dadaprejo,Negative,High,77,In Progress,22.29,,No,3134,2024,1,January,1,Monday,0,0,0,High
CMP-09938,2024-01-15 13:12:17,Call Center,Akses WiFi publik di Gunungsari tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Gunungsari,Neutral,Medium,56,Resolved,30.5,3.5,No,1795,2024,1,January,1,Monday,1,0,0,Medium
CMP-09519,2024-01-15 13:38:01,Call Center,Lampu jalan di Punten mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Batu,Punten,Neutral,High,74,Open,21.21,,No,4119,2024,1,January,1,Monday,0,0,0,High
CMP-00545,2024-01-15 13:48:03,TikTok,Banyak lubang di jalan Temas yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Batu,Temas,Negative,Low,20,Resolved,79.17,8.67,No,4029,2024,1,January,1,Monday,1,0,0,Low
CMP-06481,2024-01-15 16:31:03,WhatsApp,Banjir kecil mengganggu aktivitas warga di Temas.,Flooding,Dinas PUPR,Junrejo,Temas,Neutral,High,84,Resolved,16.76,3.66,No,2784,2024,1,January,1,Monday,1,0,0,High
CMP-01594,2024-01-15 17:49:26,LAPOR!,Proses pembuatan dokumen di Punten kurang efisien.,Administrative Services,Dinas Kependudukan,Batu,Punten,Negative,Medium,50,Resolved,9.0,2.54,Yes,964,2024,1,January,1,Monday,1,1,0,Medium
CMP-09805,2024-01-15 19:31:40,TikTok,Bau sampah sangat mengganggu warga di Tulungrejo.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Tulungrejo,Negative,Medium,56,Resolved,20.33,8.38,Yes,930,2024,1,January,1,Monday,1,1,0,Medium
CMP-03540,2024-01-15 21:07:31,WhatsApp,Drainase di Temas tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Batu,Temas,Negative,High,79,In Progress,16.42,,No,1058,2024,1,January,1,Monday,0,0,0,High
CMP-04888,2024-01-15 21:11:00,Website,Genangan air sering terjadi di Mojorejo saat hujan.,Flooding,Dinas PUPR,Batu,Mojorejo,Negative,Medium,64,In Progress,12.92,,Yes,2137,2024,1,January,1,Monday,0,1,0,Medium
CMP-01263,2024-01-15 22:08:26,Instagram,Informasi destinasi wisata di Sisir kurang jelas.,Tourism Services,Dinas Pariwisata,Bumiaji,Sisir,Negative,Medium,48,Resolved,21.43,8.43,Yes,3487,2024,1,January,1,Monday,1,1,0,Medium
CMP-04048,2024-01-16 02:15:19,Call Center,Drainase di Temas tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Batu,Temas,Negative,Low,22,Resolved,28.2,10.85,Yes,3536,2024,1,January,1,Tuesday,1,1,0,Low
CMP-02609,2024-01-16 04:08:05,Instagram,Fasilitas wisata di Ngaglik perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Bumiaji,Ngaglik,Negative,High,88,Resolved,9.92,4.48,No,2458,2024,1,January,1,Tuesday,1,0,0,High
CMP-01833,2024-01-16 11:00:27,LAPOR!,Proses pembuatan dokumen di Tulungrejo kurang efisien.,Administrative Services,Dinas Kependudukan,Batu,Tulungrejo,Negative,Medium,45,Resolved,10.5,4.78,Yes,1621,2024,1,January,1,Tuesday,1,1,0,Medium
CMP-00291,2024-01-16 11:29:04,Website,Akses WiFi publik di Temas tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Temas,Negative,Low,32,In Progress,101.03,,No,2660,2024,1,January,1,Tuesday,0,0,0,Low
CMP-09314,2024-01-16 11:38:36,LAPOR!,Pedagang kaki lima di Temas mengganggu ketertiban.,Public Safety,Satpol PP,Junrejo,Temas,Negative,High,83,Resolved,16.31,4.77,No,2548,2024,1,January,1,Tuesday,1,0,0,High
CMP-09574,2024-01-16 17:38:03,LAPOR!,Banyak kendaraan parkir sembarangan di Dadaprejo.,Illegal Parking,Dinas Perhubungan,Batu,Dadaprejo,Neutral,High,75,In Progress,2.33,,Yes,4564,2024,1,January,1,Tuesday,0,1,0,High
CMP-08553,2024-01-16 17:57:59,LAPOR!,Pelayanan administrasi di Punten terlalu lama.,Administrative Services,Dinas Kependudukan,Batu,Punten,Negative,Low,36,In Progress,77.71,,No,2097,2024,1,January,1,Tuesday,0,0,0,Low
CMP-08122,2024-01-16 18:51:54,WhatsApp,Penerangan jalan di Tulungrejo sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Tulungrejo,Negative,Low,18,Resolved,93.29,10.25,No,3246,2024,1,January,1,Tuesday,1,0,0,Low
CMP-02437,2024-01-16 20:41:54,LAPOR!,Pelayanan wisata di Songgokerto belum optimal.,Tourism Services,Dinas Pariwisata,Junrejo,Songgokerto,Negative,Critical,96,In Progress,5.16,,No,3945,2024,1,January,1,Tuesday,0,0,1,Critical
CMP-09324,2024-01-16 21:52:29,Call Center,Informasi destinasi wisata di Songgokerto kurang jelas.,Tourism Services,Dinas Pariwisata,Batu,Songgokerto,Neutral,Medium,69,Open,42.68,,No,375,2024,1,January,1,Tuesday,0,0,0,Medium
CMP-07868,2024-01-16 22:33:45,WhatsApp,Ketertiban umum di Mojorejo perlu ditingkatkan.,Public Safety,Satpol PP,Bumiaji,Mojorejo,Negative,Critical,91,In Progress,1.52,,Yes,2538,2024,1,January,1,Tuesday,0,1,1,Critical
